Actual_Melt_Index,Predicted_Melt_Index,Water_Availability_Index
0.9815421769880973,0.9812366764577319,0.5047352554506045
0.9973474801061007,0.9850833147878668,0.5037571937411924
0.9865546218487395,0.9851899195529161,0.5037301419630469
0.96875,0.9737279507600405,0.5066554383115066
0.5,0.7019428588557091,0.5875637920490139
0.9889705882352942,0.9842831426134658,0.5039603363675795
0.9912191827085444,0.971718684956154,0.5071717419071055
0.9798657718120806,0.976899563372781,0.5058425923742447
0.972027972027972,0.976251471390729,0.5060084784130632
0.8356302615227934,0.9823249313364015,0.5044581663642002
0.516245487364621,0.775935869759882,0.5630833956494198
0.9921568627450981,0.9815835056082409,0.5046469135263887
0.9462809917355371,0.9547414089614719,0.5115766184803373
1.0169491525423728,0.9541046189805117,0.5117433274998942
0.9964028776978417,0.9817252808381518,0.5046108104232588
1.0,0.9983464853938838,0.5004137206981376
0.9835255354200988,0.9777444821657738,0.5056264896792569
0.981616429281219,0.9655115845910137,0.5087733940820712
0.9781818181818182,0.9764807984952264,0.5059497672637852
0.9724540901502504,0.975309723017022,0.5062497229409844
0.933993399339934,0.9479151205900145,0.5133693914225095
0.9822064056939501,0.9743273136056265,0.5065016287363944
0.9096880131362891,0.850509548439871,0.5403916995959739
0.9841269841269841,0.9788501242571299,0.505343981204946
1.0231660231660231,1.0028822747248056,0.4992804682628684
1.043650934154776,1.1209589508700888,0.47148484396162704
0.9851851851851852,0.9873331401327288,0.5031868989681381
0.9873843566021867,0.985012038559039,0.5037752822526561
1.0,1.0001779093100018,0.4999555266286129
0.9461538461538461,0.956521449874556,0.5111111866747567
0.9946428571428572,0.9787238085688372,0.5053762408222477
1.0419078490391294,1.0073042334288418,0.4981805863537773
0.98,0.9766248541597148,0.5059128938379717
1.0,0.9870564757056506,0.5032569593397573
1.003921568627451,0.9940634100702678,0.5014885659853523
1.0026666666666666,0.9804644085441947,0.5049320733489387
0.9897959183673469,0.9777406874165839,0.5056274598396648
0.9964539007092199,0.9848162071305419,0.50382498712347
0.05762575452716298,0.09411706785362836,0.913978978466846
0.9601328903654485,0.968950934196215,0.5078846723055748
0.6871174395408103,0.9255312753328973,0.5193371890711638
3.0144927536231885,1.8312920605280727,0.3531956359929491
0.9973799126637555,0.9863568720953002,0.5034342086501074
0.9733201581027668,0.9768689728478023,0.5058504198988151
0.8013698630136985,0.8407966439371569,0.5432430590818369
0.9566003616636528,0.9653901151637999,0.5088048384311009
0.9670292318150918,0.9752863329910744,0.506255717613229
0.9923664122137404,0.9913204597649273,0.5021793429059874
0.9745454545454545,0.9790457989808136,0.5052940161945665
0.9893992932862191,0.9780218905801223,0.5055555779045073
0.7592865324824088,0.8737163737249328,0.5336987038289088
0.9892857142857143,0.9821969619544321,0.5044907338643114
0.9776186213070726,0.9757472582302782,0.5061376124068231
0.995640802092415,0.9821081299938558,0.5045133435798479
0.9817131857555341,0.9677802362020728,0.5081868298108617
1.0,0.999890288193304,0.5000274294563416
